event_type,order_id,customer_id,customer_name,city,product_id,product_name,category,unit_price,quantity,total_amount,status,platform,ingested_at,event_timestamp,event_date,event_hour,event_year,event_month,processed_at
order,ORD-28665,490,William Swaminathan,BENGALURU,1,Laptop,Electronics,45000.0,1,45000.0,placed,mobile,2026-03-15T11:08:00.008Z,2026-03-15T11:07:57.463Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58251,168,Zayan Gupta,MUMBAI,8,Desk,Furniture,8000.0,5,40000.0,shipped,app,2026-03-15T10:57:00.011Z,2026-03-15T10:56:30.459Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-77169,80,Naksh Khanna,DELHI,6,Coffee,Grocery,450.0,2,900.0,delivered,mobile,2026-03-15T10:57:00.011Z,2026-03-15T10:56:34.738Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-88810,464,Fariq Divan,CHENNAI,1,Laptop,Electronics,45000.0,2,90000.0,placed,web,2026-03-15T10:57:00.011Z,2026-03-15T10:56:38.901Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-96641,67,Aashi Balakrishnan,CHENNAI,8,Desk,Furniture,8000.0,5,40000.0,shipped,mobile,2026-03-15T10:57:00.011Z,2026-03-15T10:56:43.154Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-25038,391,Hemani Bava,PUNE,4,Jeans,Clothing,1499.0,3,4497.0,shipped,mobile,2026-03-15T10:57:00.011Z,2026-03-15T10:56:47.334Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67112,16,Mitesh Master,DELHI,5,Rice 5kg,Grocery,350.0,2,700.0,shipped,app,2026-03-15T10:57:00.011Z,2026-03-15T10:56:51.493Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33321,387,Unnati Narang,PUNE,8,Desk,Furniture,8000.0,4,32000.0,shipped,mobile,2026-03-15T10:57:00.011Z,2026-03-15T10:56:55.651Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-43472,356,Rudra Bhasin,HYDERABAD,8,Desk,Furniture,8000.0,2,16000.0,delivered,mobile,2026-03-15T11:17:00.008Z,2026-03-15T11:16:30.360Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-59828,87,Yauvani Lalla,MUMBAI,2,Phone,Electronics,15000.0,2,30000.0,placed,app,2026-03-15T11:17:00.008Z,2026-03-15T11:16:34.520Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-62897,301,Tanmayi Dugal,DELHI,5,Rice 5kg,Grocery,350.0,5,1750.0,cancelled,mobile,2026-03-15T11:17:00.008Z,2026-03-15T11:16:38.683Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-22293,328,Sathvik Contractor,CHENNAI,1,Laptop,Electronics,45000.0,4,180000.0,shipped,web,2026-03-15T11:17:00.008Z,2026-03-15T11:16:42.849Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-48910,294,Lipika Gara,MUMBAI,7,Chair,Furniture,4500.0,2,9000.0,placed,mobile,2026-03-15T11:17:00.008Z,2026-03-15T11:16:47.046Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-19398,65,Hemang Bhatti,MUMBAI,7,Chair,Furniture,4500.0,1,4500.0,cancelled,mobile,2026-03-15T11:17:00.008Z,2026-03-15T11:16:51.196Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33521,293,Upasna Iyengar,PUNE,5,Rice 5kg,Grocery,350.0,2,700.0,placed,app,2026-03-15T11:17:00.008Z,2026-03-15T11:16:55.366Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52167,353,Kalpit Thaman,BENGALURU,6,Coffee,Grocery,450.0,5,2250.0,shipped,web,2026-03-15T11:27:30.006Z,2026-03-15T11:27:01.121Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-53608,456,Wridesh Dua,DELHI,7,Chair,Furniture,4500.0,2,9000.0,cancelled,app,2026-03-15T11:27:30.006Z,2026-03-15T11:27:05.270Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70391,172,Netra Pandey,HYDERABAD,3,T-Shirt,Clothing,599.0,2,1198.0,shipped,mobile,2026-03-15T11:27:30.006Z,2026-03-15T11:27:09.681Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73570,413,Yutika Mishra,PUNE,5,Rice 5kg,Grocery,350.0,4,1400.0,delivered,web,2026-03-15T11:27:30.006Z,2026-03-15T11:27:13.826Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33409,392,Radha Krish,DELHI,4,Jeans,Clothing,1499.0,2,2998.0,confirmed,app,2026-03-15T11:27:30.006Z,2026-03-15T11:27:17.969Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-82420,334,Meghana Sangha,PUNE,7,Chair,Furniture,4500.0,1,4500.0,delivered,web,2026-03-15T11:27:30.006Z,2026-03-15T11:27:22.086Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-90357,389,Gautami Goda,MUMBAI,7,Chair,Furniture,4500.0,1,4500.0,shipped,web,2026-03-15T11:27:30.006Z,2026-03-15T11:27:26.246Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72232,145,Wridesh Kapoor,BENGALURU,8,Desk,Furniture,8000.0,4,32000.0,placed,mobile,2026-03-15T11:31:00.005Z,2026-03-15T11:30:31.266Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-64581,421,Lakshit Mukhopadhyay,HYDERABAD,7,Chair,Furniture,4500.0,4,18000.0,shipped,mobile,2026-03-15T11:31:00.005Z,2026-03-15T11:30:35.507Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-28302,231,Ridhi Dhillon,MUMBAI,6,Coffee,Grocery,450.0,1,450.0,shipped,app,2026-03-15T11:31:00.005Z,2026-03-15T11:30:39.834Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-36098,8,Aarna Bansal,BENGALURU,5,Rice 5kg,Grocery,350.0,2,700.0,confirmed,web,2026-03-15T11:31:00.005Z,2026-03-15T11:30:43.991Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-75193,411,Ishanvi Barad,CHENNAI,3,T-Shirt,Clothing,599.0,1,599.0,cancelled,web,2026-03-15T11:31:00.005Z,2026-03-15T11:30:48.206Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-18294,13,Harshil Kara,HYDERABAD,5,Rice 5kg,Grocery,350.0,4,1400.0,shipped,app,2026-03-15T11:31:00.005Z,2026-03-15T11:30:52.355Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-88554,46,Andrew Sagar,DELHI,7,Chair,Furniture,4500.0,3,13500.0,shipped,mobile,2026-03-15T11:31:00.005Z,2026-03-15T11:30:56.628Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-46873,228,Yutika Deep,PUNE,4,Jeans,Clothing,1499.0,5,7495.0,placed,web,2026-03-15T11:31:30.006Z,2026-03-15T11:31:00.767Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-86423,324,Zayyan Venkatesh,HYDERABAD,2,Phone,Electronics,15000.0,1,15000.0,shipped,web,2026-03-15T11:31:30.006Z,2026-03-15T11:31:04.982Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-53373,222,Urvi Dyal,MUMBAI,8,Desk,Furniture,8000.0,5,40000.0,shipped,web,2026-03-15T11:31:30.006Z,2026-03-15T11:31:09.132Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70986,365,Xiti Bala,BENGALURU,6,Coffee,Grocery,450.0,3,1350.0,shipped,web,2026-03-15T11:31:30.006Z,2026-03-15T11:31:13.281Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-68618,492,Bahadurjit Oommen,HYDERABAD,5,Rice 5kg,Grocery,350.0,4,1400.0,delivered,web,2026-03-15T11:31:30.006Z,2026-03-15T11:31:17.428Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-91877,5,Om Vala,HYDERABAD,8,Desk,Furniture,8000.0,1,8000.0,confirmed,mobile,2026-03-15T11:31:30.006Z,2026-03-15T11:31:21.575Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-24535,390,Manthan Bala,PUNE,8,Desk,Furniture,8000.0,2,16000.0,delivered,mobile,2026-03-15T11:31:30.006Z,2026-03-15T11:31:25.738Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72875,372,Pahal Lata,DELHI,2,Phone,Electronics,15000.0,1,15000.0,shipped,app,2026-03-15T11:12:00.017Z,2026-03-15T11:11:31.314Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10014,257,Megha Sane,BENGALURU,5,Rice 5kg,Grocery,350.0,1,350.0,placed,mobile,2026-03-15T11:12:00.017Z,2026-03-15T11:11:35.476Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45391,242,Vincent Vohra,BENGALURU,6,Coffee,Grocery,450.0,3,1350.0,cancelled,mobile,2026-03-15T11:12:00.017Z,2026-03-15T11:11:39.620Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-51077,30,Eshana Bhavsar,MUMBAI,8,Desk,Furniture,8000.0,2,16000.0,delivered,mobile,2026-03-15T11:12:00.017Z,2026-03-15T11:11:43.768Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-36509,277,Kavya Ahluwalia,BENGALURU,4,Jeans,Clothing,1499.0,4,5996.0,placed,mobile,2026-03-15T11:12:00.017Z,2026-03-15T11:11:47.901Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-91137,134,Finn Ratta,CHENNAI,4,Jeans,Clothing,1499.0,5,7495.0,placed,web,2026-03-15T11:12:00.017Z,2026-03-15T11:11:52.048Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-36476,19,Naksh Tata,CHENNAI,5,Rice 5kg,Grocery,350.0,5,1750.0,placed,app,2026-03-15T11:12:00.017Z,2026-03-15T11:11:56.254Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16905,105,Victor Natt,PUNE,8,Desk,Furniture,8000.0,2,16000.0,confirmed,mobile,2026-03-15T11:24:30.006Z,2026-03-15T11:24:02.629Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-89641,473,Isaac Pingle,HYDERABAD,1,Laptop,Electronics,45000.0,5,225000.0,delivered,app,2026-03-15T11:24:30.006Z,2026-03-15T11:24:06.772Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-31499,464,Yashodhara Thaker,HYDERABAD,6,Coffee,Grocery,450.0,4,1800.0,delivered,web,2026-03-15T11:24:30.006Z,2026-03-15T11:24:10.936Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32661,63,Qasim Dutt,HYDERABAD,3,T-Shirt,Clothing,599.0,2,1198.0,cancelled,mobile,2026-03-15T11:24:30.006Z,2026-03-15T11:24:15.068Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-70051,308,Kamya Wable,MUMBAI,8,Desk,Furniture,8000.0,3,24000.0,confirmed,mobile,2026-03-15T11:24:30.006Z,2026-03-15T11:24:19.208Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10451,243,Ekaja Choudhry,CHENNAI,7,Chair,Furniture,4500.0,5,22500.0,placed,mobile,2026-03-15T11:24:30.006Z,2026-03-15T11:24:23.368Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-79165,104,Ranveer Kapadia,CHENNAI,3,T-Shirt,Clothing,599.0,3,1797.0,placed,app,2026-03-15T11:24:30.006Z,2026-03-15T11:24:27.538Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-97341,160,Sanya Bawa,BENGALURU,8,Desk,Furniture,8000.0,1,8000.0,delivered,web,2026-03-15T11:15:30.006Z,2026-03-15T11:15:03.285Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-79975,495,Daniel Sengupta,BENGALURU,2,Phone,Electronics,15000.0,1,15000.0,delivered,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:07.460Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-38640,495,Ekbal Bhatt,MUMBAI,4,Jeans,Clothing,1499.0,3,4497.0,placed,web,2026-03-15T11:15:30.006Z,2026-03-15T11:15:11.595Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-63858,158,Wyatt Mittal,CHENNAI,1,Laptop,Electronics,45000.0,3,135000.0,shipped,app,2026-03-15T11:15:30.006Z,2026-03-15T11:15:15.738Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54390,126,Quincy Ahuja,PUNE,6,Coffee,Grocery,450.0,3,1350.0,confirmed,app,2026-03-15T11:15:30.006Z,2026-03-15T11:15:19.872Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73590,139,Neelima Basu,DELHI,3,T-Shirt,Clothing,599.0,5,2995.0,shipped,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:24.000Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-20843,279,Krisha Sathe,BENGALURU,4,Jeans,Clothing,1499.0,1,1499.0,cancelled,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:28.146Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32999,18,Warhi Atwal,CHENNAI,2,Phone,Electronics,15000.0,5,75000.0,confirmed,app,2026-03-15T11:10:00.017Z,2026-03-15T11:09:30.955Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-65431,221,Warjas Mukherjee,MUMBAI,1,Laptop,Electronics,45000.0,4,180000.0,cancelled,web,2026-03-15T11:10:00.017Z,2026-03-15T11:09:35.104Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-87928,214,Qabil Buch,PUNE,5,Rice 5kg,Grocery,350.0,1,350.0,delivered,mobile,2026-03-15T11:10:00.017Z,2026-03-15T11:09:39.250Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-30506,273,Brinda Bail,DELHI,8,Desk,Furniture,8000.0,4,32000.0,confirmed,web,2026-03-15T11:10:00.017Z,2026-03-15T11:09:43.400Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58767,280,Gautami Soman,MUMBAI,4,Jeans,Clothing,1499.0,3,4497.0,delivered,mobile,2026-03-15T11:10:00.017Z,2026-03-15T11:09:47.564Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-89390,276,Siddharth Bhat,BENGALURU,2,Phone,Electronics,15000.0,3,45000.0,cancelled,mobile,2026-03-15T11:10:00.017Z,2026-03-15T11:09:51.696Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33617,332,Omya Pillay,CHENNAI,2,Phone,Electronics,15000.0,4,60000.0,shipped,app,2026-03-15T11:10:00.017Z,2026-03-15T11:09:55.844Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-62531,335,Azaan Kashyap,DELHI,8,Desk,Furniture,8000.0,1,8000.0,delivered,mobile,2026-03-15T10:58:30.009Z,2026-03-15T10:58:00.219Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-90193,424,Rishi Mander,MUMBAI,6,Coffee,Grocery,450.0,1,450.0,delivered,mobile,2026-03-15T10:58:30.009Z,2026-03-15T10:58:04.402Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73826,282,Ekaja Ratti,HYDERABAD,6,Coffee,Grocery,450.0,4,1800.0,delivered,mobile,2026-03-15T10:58:30.009Z,2026-03-15T10:58:08.548Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52662,399,Orinder Gera,CHENNAI,8,Desk,Furniture,8000.0,1,8000.0,cancelled,web,2026-03-15T10:58:30.009Z,2026-03-15T10:58:12.713Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-86658,287,Liam Hayer,CHENNAI,8,Desk,Furniture,8000.0,5,40000.0,confirmed,app,2026-03-15T10:58:30.009Z,2026-03-15T10:58:16.854Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-44670,31,Yadavi Krishna,MUMBAI,7,Chair,Furniture,4500.0,4,18000.0,cancelled,app,2026-03-15T10:58:30.009Z,2026-03-15T10:58:21.004Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16637,62,Isaiah Subramanian,BENGALURU,1,Laptop,Electronics,45000.0,2,90000.0,confirmed,mobile,2026-03-15T10:58:30.009Z,2026-03-15T10:58:25.154Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54240,420,Yagnesh Brahmbhatt,BENGALURU,5,Rice 5kg,Grocery,350.0,5,1750.0,placed,app,2026-03-15T11:18:00.007Z,2026-03-15T11:17:30.809Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-58744,410,Gabriel Pathak,HYDERABAD,1,Laptop,Electronics,45000.0,2,90000.0,cancelled,web,2026-03-15T11:18:00.007Z,2026-03-15T11:17:34.938Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-76499,306,Finn Issac,CHENNAI,6,Coffee,Grocery,450.0,3,1350.0,placed,app,2026-03-15T11:18:00.007Z,2026-03-15T11:17:39.092Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-14827,205,Suhani Aggarwal,CHENNAI,1,Laptop,Electronics,45000.0,4,180000.0,shipped,app,2026-03-15T11:18:00.007Z,2026-03-15T11:17:43.238Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-30383,50,Luke Kapur,HYDERABAD,6,Coffee,Grocery,450.0,5,2250.0,shipped,mobile,2026-03-15T11:18:00.007Z,2026-03-15T11:17:47.373Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-26161,356,Ekaraj Sampath,PUNE,7,Chair,Furniture,4500.0,4,18000.0,cancelled,app,2026-03-15T11:18:00.007Z,2026-03-15T11:17:51.501Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-82018,243,Charita Venkataraman,CHENNAI,7,Chair,Furniture,4500.0,5,22500.0,placed,app,2026-03-15T11:18:00.007Z,2026-03-15T11:17:55.697Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-48057,232,Pratyush Kakar,HYDERABAD,8,Desk,Furniture,8000.0,5,40000.0,placed,app,2026-03-15T11:04:30.010Z,2026-03-15T11:04:01.871Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-89762,427,Raagini Guha,PUNE,5,Rice 5kg,Grocery,350.0,5,1750.0,shipped,web,2026-03-15T11:04:30.010Z,2026-03-15T11:04:06.032Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-22262,396,Girish Dasgupta,HYDERABAD,8,Desk,Furniture,8000.0,4,32000.0,shipped,app,2026-03-15T11:04:30.010Z,2026-03-15T11:04:10.176Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-19753,488,Sanya Nadig,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,confirmed,app,2026-03-15T11:04:30.010Z,2026-03-15T11:04:14.348Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-93501,2,Vinaya Mohanty,HYDERABAD,2,Phone,Electronics,15000.0,4,60000.0,confirmed,app,2026-03-15T11:04:30.010Z,2026-03-15T11:04:18.506Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-16063,19,Harinakshi Banik,MUMBAI,3,T-Shirt,Clothing,599.0,3,1797.0,delivered,mobile,2026-03-15T11:04:30.010Z,2026-03-15T11:04:22.726Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73248,124,Yasti Ramesh,MUMBAI,8,Desk,Furniture,8000.0,2,16000.0,confirmed,mobile,2026-03-15T11:04:30.010Z,2026-03-15T11:04:26.852Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-67835,486,Saksham Hari,CHENNAI,3,T-Shirt,Clothing,599.0,1,599.0,confirmed,mobile,2026-03-15T11:04:00.006Z,2026-03-15T11:03:30.702Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-93735,409,Gautam Keer,BENGALURU,8,Desk,Furniture,8000.0,4,32000.0,placed,web,2026-03-15T11:04:00.006Z,2026-03-15T11:03:34.859Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-86279,115,Netra Nagar,CHENNAI,1,Laptop,Electronics,45000.0,4,180000.0,delivered,web,2026-03-15T11:04:00.006Z,2026-03-15T11:03:39.034Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10742,106,Darpan Lall,CHENNAI,2,Phone,Electronics,15000.0,3,45000.0,confirmed,web,2026-03-15T11:04:00.006Z,2026-03-15T11:03:43.173Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-53296,53,Sneha Lanka,CHENNAI,7,Chair,Furniture,4500.0,3,13500.0,shipped,web,2026-03-15T11:04:00.006Z,2026-03-15T11:03:47.329Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-24029,95,Jacob Sathe,HYDERABAD,7,Chair,Furniture,4500.0,4,18000.0,confirmed,mobile,2026-03-15T11:04:00.006Z,2026-03-15T11:03:51.469Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10697,254,Amrita Upadhyay,MUMBAI,1,Laptop,Electronics,45000.0,1,45000.0,delivered,mobile,2026-03-15T11:04:00.006Z,2026-03-15T11:03:55.617Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-32625,225,Zilmil Acharya,BENGALURU,4,Jeans,Clothing,1499.0,2,2998.0,delivered,mobile,2026-03-15T10:57:30.009Z,2026-03-15T10:57:01.894Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-33926,248,Shivansh Nadkarni,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,shipped,web,2026-03-15T10:57:30.009Z,2026-03-15T10:57:06.029Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-56993,279,Yashoda Kibe,MUMBAI,2,Phone,Electronics,15000.0,5,75000.0,confirmed,web,2026-03-15T10:57:30.009Z,2026-03-15T10:57:10.168Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-92031,8,Priya Gokhale,DELHI,6,Coffee,Grocery,450.0,2,900.0,confirmed,app,2026-03-15T10:57:30.009Z,2026-03-15T10:57:14.324Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-72342,323,Yashica Bajwa,HYDERABAD,2,Phone,Electronics,15000.0,4,60000.0,shipped,web,2026-03-15T10:57:30.009Z,2026-03-15T10:57:18.481Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-97370,493,Harita Shanker,HYDERABAD,3,T-Shirt,Clothing,599.0,4,2396.0,confirmed,app,2026-03-15T10:57:30.009Z,2026-03-15T10:57:22.647Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-42424,208,Aarav Zacharia,DELHI,7,Chair,Furniture,4500.0,1,4500.0,confirmed,app,2026-03-15T10:57:30.009Z,2026-03-15T10:57:26.916Z,2026-03-15,10,2026,3,2026-03-15T11:32:29.282Z
order,ORD-35431,90,Fitan Mahal,BENGALURU,2,Phone,Electronics,15000.0,1,15000.0,delivered,mobile,2026-03-15T11:28:00.006Z,2026-03-15T11:27:32.472Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-52358,320,Neha Chaudhary,PUNE,6,Coffee,Grocery,450.0,3,1350.0,placed,web,2026-03-15T11:28:00.006Z,2026-03-15T11:27:36.629Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-54186,229,Jason Sandal,DELHI,7,Chair,Furniture,4500.0,2,9000.0,cancelled,web,2026-03-15T11:28:00.006Z,2026-03-15T11:27:40.764Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-94867,63,Michael Varkey,MUMBAI,1,Laptop,Electronics,45000.0,2,90000.0,cancelled,web,2026-03-15T11:28:00.006Z,2026-03-15T11:27:44.924Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-73895,231,Jacob Prashad,DELHI,3,T-Shirt,Clothing,599.0,5,2995.0,cancelled,app,2026-03-15T11:28:00.006Z,2026-03-15T11:27:49.060Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-84142,201,Jack Keer,MUMBAI,1,Laptop,Electronics,45000.0,4,180000.0,placed,app,2026-03-15T11:28:00.006Z,2026-03-15T11:27:53.202Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-89540,239,Pratyush Srivastava,HYDERABAD,1,Laptop,Electronics,45000.0,5,225000.0,cancelled,mobile,2026-03-15T11:28:00.006Z,2026-03-15T11:27:57.339Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-61845,99,Brijesh Iyer,MUMBAI,6,Coffee,Grocery,450.0,2,900.0,placed,app,2026-03-15T11:05:30.007Z,2026-03-15T11:05:02.152Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-80449,169,Darpan Misra,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,shipped,app,2026-03-15T11:05:30.007Z,2026-03-15T11:05:06.367Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-45978,344,Ira Dube,MUMBAI,4,Jeans,Clothing,1499.0,1,1499.0,delivered,app,2026-03-15T11:05:30.007Z,2026-03-15T11:05:10.500Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-42139,354,Oeshi Shukla,DELHI,2,Phone,Electronics,15000.0,2,30000.0,placed,mobile,2026-03-15T11:05:30.007Z,2026-03-15T11:05:14.638Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-68239,298,Anthony Viswanathan,DELHI,2,Phone,Electronics,15000.0,4,60000.0,placed,web,2026-03-15T11:05:30.007Z,2026-03-15T11:05:18.783Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-88109,51,Netra Choudhury,PUNE,3,T-Shirt,Clothing,599.0,3,1797.0,placed,web,2026-03-15T11:05:30.007Z,2026-03-15T11:05:22.994Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
order,ORD-10734,206,Amol Ghosh,HYDERABAD,7,Chair,Furniture,4500.0,5,22500.0,cancelled,web,2026-03-15T11:05:30.007Z,2026-03-15T11:05:27.216Z,2026-03-15,11,2026,3,2026-03-15T11:32:29.282Z
